full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data
@tanyakanrl Mungkin di rumah semuanya serba listrik mobil listrik motor listrik sepeda listrik kompor listrik pager listrik selimut listrik sendal juga listrik ,tanyakanrl Mungkin di rumah semuanya serba listrik mobil listrik motor listrik sepeda listrik kompor listrik pager listrik selimut listrik sendal juga listrik ,tanyakanrl mungkin di rumah semuanya serba listrik mobil listrik motor listrik sepeda listrik kompor listrik pager listrik selimut listrik sendal juga listrik ,"['tanyakanrl', 'mungkin', 'di', 'rumah', 'semuanya', 'serba', 'listrik', 'mobil', 'listrik', 'motor', 'listrik', 'sepeda', 'listrik', 'kompor', 'listrik', 'pager', 'listrik', 'selimut', 'listrik', 'sendal', 'juga', 'listrik']","['tanyakanrl', 'rumah', 'serba', 'listrik', 'mobil', 'listrik', 'motor', 'listrik', 'sepeda', 'listrik', 'kompor', 'listrik', 'pager', 'listrik', 'selimut', 'listrik', 'sendal', 'listrik']",tanyakanrl rumah serba listrik mobil listrik motor listrik sepeda listrik kompor listrik pager listrik selimut listrik sendal listrik
@_iamrobot_ @tanyakanrl mungkin dia punya mobil listrik motor listrik sepeda listrik ak yg sama ruko aja 2-3 jutaan itu mah dia keknya ada mobil listrik sih i guesssss,iamrobot tanyakanrl mungkin dia punya mobil listrik motor listrik sepeda listrik ak yg sama ruko aja  jutaan itu mah dia keknya ada mobil listrik sih i guesssss,iamrobot tanyakanrl mungkin dia punya mobil listrik motor listrik sepeda listrik ak yg sama ruko aja  jutaan itu mah dia keknya ada mobil listrik sih i guesssss,"['iamrobot', 'tanyakanrl', 'mungkin', 'dia', 'punya', 'mobil', 'listrik', 'motor', 'listrik', 'sepeda', 'listrik', 'ak', 'yg', 'sama', 'ruko', 'aja', 'jutaan', 'itu', 'mah', 'dia', 'keknya', 'ada', 'mobil', 'listrik', 'sih', 'i', 'guesssss']","['iamrobot', 'tanyakanrl', 'mobil', 'listrik', 'motor', 'listrik', 'sepeda', 'listrik', 'ak', 'yg', 'ruko', 'aja', 'jutaan', 'mah', 'keknya', 'mobil', 'listrik', 'sih', 'i', 'guesssss']",iamrobot tanyakanrl mobil listrik motor listrik sepeda listrik ak yg ruko aja juta mah kek mobil listrik sih i guesssss
@dwihandaanda Ekspresi abis bayar KPR listrik wifi mobil SPP PBB PPH21 ART Security kang sampah belanja bulanan keranjang shopee keranjang kuning,dwihandaanda Ekspresi abis bayar KPR listrik wifi mobil SPP PBB PPH ART Security kang sampah belanja bulanan keranjang shopee keranjang kuning,dwihandaanda ekspresi abis bayar kpr listrik wifi mobil spp pbb pph art security kang sampah belanja bulanan keranjang shopee keranjang kuning,"['dwihandaanda', 'ekspresi', 'abis', 'bayar', 'kpr', 'listrik', 'wifi', 'mobil', 'spp', 'pbb', 'pph', 'art', 'security', 'kang', 'sampah', 'belanja', 'bulanan', 'keranjang', 'shopee', 'keranjang', 'kuning']","['dwihandaanda', 'ekspresi', 'abis', 'bayar', 'kpr', 'listrik', 'wifi', 'mobil', 'spp', 'pbb', 'pph', 'art', 'security', 'kang', 'sampah', 'belanja', 'bulanan', 'keranjang', 'shopee', 'keranjang', 'kuning']",dwihandaanda ekspresi abis bayar kpr listrik wifi mobil spp pbb pph art security kang sampah belanja bulan keranjang shopee keranjang kuning
@_iamrobot_ @tanyakanrl Listrik sendiri buat mobil listrik deh aku juga sekitaran segitu kok tiap bayarin listrik dirumah ortu,iamrobot tanyakanrl Listrik sendiri buat mobil listrik deh aku juga sekitaran segitu kok tiap bayarin listrik dirumah ortu,iamrobot tanyakanrl listrik sendiri buat mobil listrik deh aku juga sekitaran segitu kok tiap bayarin listrik dirumah ortu,"['iamrobot', 'tanyakanrl', 'listrik', 'sendiri', 'buat', 'mobil', 'listrik', 'deh', 'aku', 'juga', 'sekitaran', 'segitu', 'kok', 'tiap', 'bayarin', 'listrik', 'dirumah', 'ortu']","['iamrobot', 'tanyakanrl', 'listrik', 'mobil', 'listrik', 'deh', 'sekitaran', 'segitu', 'bayarin', 'listrik', 'dirumah', 'ortu']",iamrobot tanyakanrl listrik mobil listrik deh sekitar segitu bayarin listrik rumah ortu
Produsen mobil ato motor listrik kudu dibikinin regulasi supaya mesinnya ada suara dikit kalo lagi jalan.,Produsen mobil ato motor listrik kudu dibikinin regulasi supaya mesinnya ada suara dikit kalo lagi jalan,produsen mobil ato motor listrik kudu dibikinin regulasi supaya mesinnya ada suara dikit kalo lagi jalan,"['produsen', 'mobil', 'ato', 'motor', 'listrik', 'kudu', 'dibikinin', 'regulasi', 'supaya', 'mesinnya', 'ada', 'suara', 'dikit', 'kalo', 'lagi', 'jalan']","['produsen', 'mobil', 'ato', 'motor', 'listrik', 'kudu', 'dibikinin', 'regulasi', 'mesinnya', 'suara', 'dikit', 'kalo', 'jalan']",produsen mobil ato motor listrik kudu dibikinin regulasi mesin suara dikit kalo jalan
@feedemady ngalahin mobil listrik,feedemady ngalahin mobil listrik,feedemady ngalahin mobil listrik,"['feedemady', 'ngalahin', 'mobil', 'listrik']","['feedemady', 'ngalahin', 'mobil', 'listrik']",feedemady ngalahin mobil listrik
also kenapa jadi banyak anak kecil pake sepeda listrik di jalan yang rame mobil deh? gue aja masih rada gimana makenya pas pake sepeda listrik juga selalu pake helm gue ama bebe ni bocil malah triceng kadang forceng ,also kenapa jadi banyak anak kecil pake sepeda listrik di jalan yang rame mobil deh gue aja masih rada gimana makenya pas pake sepeda listrik juga selalu pake helm gue ama bebe ni bocil malah triceng kadang forceng ,also kenapa jadi banyak anak kecil pake sepeda listrik di jalan yang rame mobil deh gue aja masih rada gimana makenya pas pake sepeda listrik juga selalu pake helm gue ama bebe ni bocil malah triceng kadang forceng ,"['also', 'kenapa', 'jadi', 'banyak', 'anak', 'kecil', 'pake', 'sepeda', 'listrik', 'di', 'jalan', 'yang', 'rame', 'mobil', 'deh', 'gue', 'aja', 'masih', 'rada', 'gimana', 'makenya', 'pas', 'pake', 'sepeda', 'listrik', 'juga', 'selalu', 'pake', 'helm', 'gue', 'ama', 'bebe', 'ni', 'bocil', 'malah', 'triceng', 'kadang', 'forceng']","['also', 'anak', 'pake', 'sepeda', 'listrik', 'jalan', 'rame', 'mobil', 'deh', 'gue', 'aja', 'rada', 'gimana', 'makenya', 'pas', 'pake', 'sepeda', 'listrik', 'pake', 'helm', 'gue', 'ama', 'bebe', 'ni', 'bocil', 'triceng', 'kadang', 'forceng']",also anak pake sepeda listrik jalan rame mobil deh gue aja rada gimana makenya pas pake sepeda listrik pake helm gue ama bebe ni bocil triceng kadang forceng
ada orang parkir depan rumah yang buat gue jadi rada effort buat parkir ((lagi pake mobil karna bebe bilang mau ujan biasanya mah ngeng pake sepeda listrik)),ada orang parkir depan rumah yang buat gue jadi rada effort buat parkir lagi pake mobil karna bebe bilang mau ujan biasanya mah ngeng pake sepeda listrik,ada orang parkir depan rumah yang buat gue jadi rada effort buat parkir lagi pake mobil karna bebe bilang mau ujan biasanya mah ngeng pake sepeda listrik,"['ada', 'orang', 'parkir', 'depan', 'rumah', 'yang', 'buat', 'gue', 'jadi', 'rada', 'effort', 'buat', 'parkir', 'lagi', 'pake', 'mobil', 'karna', 'bebe', 'bilang', 'mau', 'ujan', 'biasanya', 'mah', 'ngeng', 'pake', 'sepeda', 'listrik']","['orang', 'parkir', 'rumah', 'gue', 'rada', 'effort', 'parkir', 'pake', 'mobil', 'karna', 'bebe', 'bilang', 'ujan', 'mah', 'ngeng', 'pake', 'sepeda', 'listrik']",orang parkir rumah gue rada effort parkir pake mobil karna bebe bilang ujan mah ngeng pake sepeda listrik
@ardisatriawan gw tambahin - sekolah biaya sendiri - Biaya Kesehatan biaya sendiri - bisnis modal sendiri - listrik bayar sendiri - Motor beli sendiri - Mobil beli sendiri - Rumah beli sendiri apa sumbangsih negara ke rakyat ?,ardisatriawan gw tambahin  sekolah biaya sendiri  Biaya Kesehatan biaya sendiri  bisnis modal sendiri  listrik bayar sendiri  Motor beli sendiri  Mobil beli sendiri  Rumah beli sendiri apa sumbangsih negara ke rakyat ,ardisatriawan gw tambahin  sekolah biaya sendiri  biaya kesehatan biaya sendiri  bisnis modal sendiri  listrik bayar sendiri  motor beli sendiri  mobil beli sendiri  rumah beli sendiri apa sumbangsih negara ke rakyat ,"['ardisatriawan', 'gw', 'tambahin', 'sekolah', 'biaya', 'sendiri', 'biaya', 'kesehatan', 'biaya', 'sendiri', 'bisnis', 'modal', 'sendiri', 'listrik', 'bayar', 'sendiri', 'motor', 'beli', 'sendiri', 'mobil', 'beli', 'sendiri', 'rumah', 'beli', 'sendiri', 'apa', 'sumbangsih', 'negara', 'ke', 'rakyat']","['ardisatriawan', 'gw', 'tambahin', 'sekolah', 'biaya', 'biaya', 'kesehatan', 'biaya', 'bisnis', 'modal', 'listrik', 'bayar', 'motor', 'beli', 'mobil', 'beli', 'rumah', 'beli', 'sumbangsih', 'negara', 'rakyat']",ardisatriawan gw tambahin sekolah biaya biaya sehat biaya bisnis modal listrik bayar motor beli mobil beli rumah beli sumbangsih negara rakyat
Terus H-1 lebaran pun aku cma pegang duit 700k Dan itupun duit buat bayar listrik air mana kurang lg buat byar lainnya tibatiba mobil disewa 6 hari YaAllah monangis alhamdulillah Terus lanjut di sewa lg 3 hari jd bisalh bertahan hidup n dibantu endi juga byar wifi ,Terus H lebaran pun aku cma pegang duit k Dan itupun duit buat bayar listrik air mana kurang lg buat byar lainnya tibatiba mobil disewa  hari YaAllah monangis alhamdulillah Terus lanjut di sewa lg  hari jd bisalh bertahan hidup n dibantu endi juga byar wifi ,terus h lebaran pun aku cma pegang duit k dan itupun duit buat bayar listrik air mana kurang lg buat byar lainnya tibatiba mobil disewa  hari yaallah monangis alhamdulillah terus lanjut di sewa lg  hari jd bisalh bertahan hidup n dibantu endi juga byar wifi ,"['terus', 'h', 'lebaran', 'pun', 'aku', 'cma', 'pegang', 'duit', 'k', 'dan', 'itupun', 'duit', 'buat', 'bayar', 'listrik', 'air', 'mana', 'kurang', 'lg', 'buat', 'byar', 'lainnya', 'tibatiba', 'mobil', 'disewa', 'hari', 'yaallah', 'monangis', 'alhamdulillah', 'terus', 'lanjut', 'di', 'sewa', 'lg', 'hari', 'jd', 'bisalh', 'bertahan', 'hidup', 'n', 'dibantu', 'endi', 'juga', 'byar', 'wifi']","['h', 'lebaran', 'cma', 'pegang', 'duit', 'k', 'itupun', 'duit', 'bayar', 'listrik', 'air', 'lg', 'byar', 'tibatiba', 'mobil', 'disewa', 'yaallah', 'monangis', 'alhamdulillah', 'sewa', 'lg', 'jd', 'bisalh', 'bertahan', 'hidup', 'n', 'dibantu', 'endi', 'byar', 'wifi']",h lebaran cma pegang duit k itu duit bayar listrik air lg byar tibatiba mobil sewa yaallah monangis alhamdulillah sewa lg jd bisalh tahan hidup n bantu endi byar wifi
yg mendapat bantuan (Pak RT) kondisinya sbb : rumah 2 lantai - punya mobil - dan daya listrik bukan 450W. cont,yg mendapat bantuan Pak RT kondisinya sbb  rumah  lantai  punya mobil  dan daya listrik bukan W cont,yg mendapat bantuan pak rt kondisinya sbb  rumah  lantai  punya mobil  dan daya listrik bukan w cont,"['yg', 'mendapat', 'bantuan', 'pak', 'rt', 'kondisinya', 'sbb', 'rumah', 'lantai', 'punya', 'mobil', 'dan', 'daya', 'listrik', 'bukan', 'w', 'cont']","['yg', 'bantuan', 'rt', 'kondisinya', 'sbb', 'rumah', 'lantai', 'mobil', 'daya', 'listrik', 'w', 'cont']",yg bantu rt kondisi sbb rumah lantai mobil daya listrik w cont
Keluarga aku sangat amat menengah keseharian hanya cukup untuk memenuhi kebutuhan dasar (makan listrik air pulsa bensin). Ngeliat temen-temen bahas bahas model mobil Iya dulu aku hampir beli itu tapi gak jadi feels like that isn t my world where I don t belong.,Keluarga aku sangat amat menengah keseharian hanya cukup untuk memenuhi kebutuhan dasar makan listrik air pulsa bensin Ngeliat tementemen bahas bahas model mobil Iya dulu aku hampir beli itu tapi gak jadi feels like that isn t my world where I don t belong,keluarga aku sangat amat menengah keseharian hanya cukup untuk memenuhi kebutuhan dasar makan listrik air pulsa bensin ngeliat tementemen bahas bahas model mobil iya dulu aku hampir beli itu tapi gak jadi feels like that isn t my world where i don t belong,"['keluarga', 'aku', 'sangat', 'amat', 'menengah', 'keseharian', 'hanya', 'cukup', 'untuk', 'memenuhi', 'kebutuhan', 'dasar', 'makan', 'listrik', 'air', 'pulsa', 'bensin', 'ngeliat', 'tementemen', 'bahas', 'bahas', 'model', 'mobil', 'iya', 'dulu', 'aku', 'hampir', 'beli', 'itu', 'tapi', 'gak', 'jadi', 'feels', 'like', 'that', 'isn', 't', 'my', 'world', 'where', 'i', 'don', 't', 'belong']","['keluarga', 'menengah', 'keseharian', 'memenuhi', 'kebutuhan', 'dasar', 'makan', 'listrik', 'air', 'pulsa', 'bensin', 'ngeliat', 'tementemen', 'bahas', 'bahas', 'model', 'mobil', 'iya', 'beli', 'gak', 'feels', 'like', 'that', 'isn', 't', 'my', 'world', 'where', 'i', 'don', 't', 'belong']",keluarga tengah hari penuh butuh dasar makan listrik air pulsa bensin ngeliat tementemen bahas bahas model mobil iya beli gak feels like that isn t my world where i don t bong
@LubekaMica @twatwamasi @tanyakanrl pake mobil listrik ya? klo iya ya wajar,LubekaMica twatwamasi tanyakanrl pake mobil listrik ya klo iya ya wajar,lubekamica twatwamasi tanyakanrl pake mobil listrik ya klo iya ya wajar,"['lubekamica', 'twatwamasi', 'tanyakanrl', 'pake', 'mobil', 'listrik', 'ya', 'klo', 'iya', 'ya', 'wajar']","['lubekamica', 'twatwamasi', 'tanyakanrl', 'pake', 'mobil', 'listrik', 'ya', 'klo', 'iya', 'ya', 'wajar']",lubekamica twatwamasi tanyakanrl pake mobil listrik ya klo iya ya wajar
@mulkanjabariyan @PuangRahmang Untuk EMP silahkan cari di google.. Atau di Wikipedia.. Waktu percobaan nuklir th 45an sudah diketahui dampak lecutan itu ke peralatan listrik jaman itu. Semua lampu mati.. mobil yg pakai tembaga mati.. Yg hidup hanya mesin diesel yg tidak pakai listrik,mulkanjabariyan PuangRahmang Untuk EMP silahkan cari di google Atau di Wikipedia Waktu percobaan nuklir th an sudah diketahui dampak lecutan itu ke peralatan listrik jaman itu Semua lampu mati mobil yg pakai tembaga mati Yg hidup hanya mesin diesel yg tidak pakai listrik,mulkanjabariyan puangrahmang untuk emp silahkan cari di google atau di wikipedia waktu percobaan nuklir th an sudah diketahui dampak lecutan itu ke peralatan listrik jaman itu semua lampu mati mobil yg pakai tembaga mati yg hidup hanya mesin diesel yg tidak pakai listrik,"['mulkanjabariyan', 'puangrahmang', 'untuk', 'emp', 'silahkan', 'cari', 'di', 'google', 'atau', 'di', 'wikipedia', 'waktu', 'percobaan', 'nuklir', 'th', 'an', 'sudah', 'diketahui', 'dampak', 'lecutan', 'itu', 'ke', 'peralatan', 'listrik', 'jaman', 'itu', 'semua', 'lampu', 'mati', 'mobil', 'yg', 'pakai', 'tembaga', 'mati', 'yg', 'hidup', 'hanya', 'mesin', 'diesel', 'yg', 'tidak', 'pakai', 'listrik']","['mulkanjabariyan', 'puangrahmang', 'emp', 'silahkan', 'cari', 'google', 'wikipedia', 'percobaan', 'nuklir', 'th', 'an', 'dampak', 'lecutan', 'peralatan', 'listrik', 'jaman', 'lampu', 'mati', 'mobil', 'yg', 'pakai', 'tembaga', 'mati', 'yg', 'hidup', 'mesin', 'diesel', 'yg', 'pakai', 'listrik']",mulkanjabariyan puangrahmang emp silah cari google wikipedia coba nuklir th an dampak lecut alat listrik jaman lampu mati mobil yg pakai tembaga mati yg hidup mesin diesel yg pakai listrik
petir kenceng bgt td sampe mobil alarmnya pd bunyi plus rumah tetiba sampe mati listrik dgn bbrp tetangga lainnya.,petir kenceng bgt td sampe mobil alarmnya pd bunyi plus rumah tetiba sampe mati listrik dgn bbrp tetangga lainnya,petir kenceng bgt td sampe mobil alarmnya pd bunyi plus rumah tetiba sampe mati listrik dgn bbrp tetangga lainnya,"['petir', 'kenceng', 'bgt', 'td', 'sampe', 'mobil', 'alarmnya', 'pd', 'bunyi', 'plus', 'rumah', 'tetiba', 'sampe', 'mati', 'listrik', 'dgn', 'bbrp', 'tetangga', 'lainnya']","['petir', 'kenceng', 'bgt', 'td', 'sampe', 'mobil', 'alarmnya', 'pd', 'bunyi', 'plus', 'rumah', 'tetiba', 'sampe', 'mati', 'listrik', 'dgn', 'bbrp', 'tetangga']",petir kenceng bgt td sampe mobil alarm pd bunyi plus rumah tetiba sampe mati listrik dgn bbrp tetangga
@pln_123 hallo tolong d bantu yaaa ini daritadi charge mobil di splku hotel royal ambarukmo tapi not charging terus pulsa sudah ke sesot tp listrik kagak masuk dan eror ud bbrp macam cara d coba masi ga bisa juga,pln hallo tolong d bantu yaaa ini daritadi charge mobil di splku hotel royal ambarukmo tapi not charging terus pulsa sudah ke sesot tp listrik kagak masuk dan eror ud bbrp macam cara d coba masi ga bisa juga,pln hallo tolong d bantu yaaa ini daritadi charge mobil di splku hotel royal ambarukmo tapi not charging terus pulsa sudah ke sesot tp listrik kagak masuk dan eror ud bbrp macam cara d coba masi ga bisa juga,"['pln', 'hallo', 'tolong', 'd', 'bantu', 'yaaa', 'ini', 'daritadi', 'charge', 'mobil', 'di', 'splku', 'hotel', 'royal', 'ambarukmo', 'tapi', 'not', 'charging', 'terus', 'pulsa', 'sudah', 'ke', 'sesot', 'tp', 'listrik', 'kagak', 'masuk', 'dan', 'eror', 'ud', 'bbrp', 'macam', 'cara', 'd', 'coba', 'masi', 'ga', 'bisa', 'juga']","['pln', 'hallo', 'tolong', 'd', 'bantu', 'yaaa', 'daritadi', 'charge', 'mobil', 'splku', 'hotel', 'royal', 'ambarukmo', 'not', 'charging', 'pulsa', 'sesot', 'tp', 'listrik', 'kagak', 'masuk', 'eror', 'ud', 'bbrp', 'd', 'coba', 'masi', 'ga']",pln hallo tolong d bantu yaaa daritadi charge mobil splku hotel royal ambarukmo not charging pulsa sesot tp listrik kagak masuk eror ud bbrp d coba mas ga
@Widino Aki di mobil mas apalagi kalau aki nya masih nyolok dimobil sebelum ditinggal lama ga dipakai. Jadi sebisa mungkin kendaraan dipanaskan seminggu 2x mesinnya biar aki-nya jg terisi listrik,Widino Aki di mobil mas apalagi kalau aki nya masih nyolok dimobil sebelum ditinggal lama ga dipakai Jadi sebisa mungkin kendaraan dipanaskan seminggu x mesinnya biar akinya jg terisi listrik,widino aki di mobil mas apalagi kalau aki nya masih nyolok dimobil sebelum ditinggal lama ga dipakai jadi sebisa mungkin kendaraan dipanaskan seminggu x mesinnya biar akinya jg terisi listrik,"['widino', 'aki', 'di', 'mobil', 'mas', 'apalagi', 'kalau', 'aki', 'nya', 'masih', 'nyolok', 'dimobil', 'sebelum', 'ditinggal', 'lama', 'ga', 'dipakai', 'jadi', 'sebisa', 'mungkin', 'kendaraan', 'dipanaskan', 'seminggu', 'x', 'mesinnya', 'biar', 'akinya', 'jg', 'terisi', 'listrik']","['widino', 'aki', 'mobil', 'mas', 'aki', 'nya', 'nyolok', 'dimobil', 'ditinggal', 'ga', 'dipakai', 'sebisa', 'kendaraan', 'dipanaskan', 'seminggu', 'x', 'mesinnya', 'biar', 'akinya', 'jg', 'terisi', 'listrik']",widino aki mobil mas aki nya nyolok mobil tinggal ga pakai bisa kendara panas minggu x mesin biar aki jg isi listrik
@nerosalt Melakukan adegam dewasa sama suami di malam hari (bahas bayar cicilan rumah mobil bayar listrik tabungan masadepan anak),nerosalt Melakukan adegam dewasa sama suami di malam hari bahas bayar cicilan rumah mobil bayar listrik tabungan masadepan anak,nerosalt melakukan adegam dewasa sama suami di malam hari bahas bayar cicilan rumah mobil bayar listrik tabungan masadepan anak,"['nerosalt', 'melakukan', 'adegam', 'dewasa', 'sama', 'suami', 'di', 'malam', 'hari', 'bahas', 'bayar', 'cicilan', 'rumah', 'mobil', 'bayar', 'listrik', 'tabungan', 'masadepan', 'anak']","['nerosalt', 'adegam', 'dewasa', 'suami', 'malam', 'bahas', 'bayar', 'cicilan', 'rumah', 'mobil', 'bayar', 'listrik', 'tabungan', 'masadepan', 'anak']",nerosalt adegam dewasa suami malam bahas bayar cicil rumah mobil bayar listrik tabung masadepan anak
@kegblgnunfaedh Bisa buat cas mobil listrik tuh keknya,kegblgnunfaedh Bisa buat cas mobil listrik tuh keknya,kegblgnunfaedh bisa buat cas mobil listrik tuh keknya,"['kegblgnunfaedh', 'bisa', 'buat', 'cas', 'mobil', 'listrik', 'tuh', 'keknya']","['kegblgnunfaedh', 'cas', 'mobil', 'listrik', 'tuh', 'keknya']",kegblgnunfaedh cas mobil listrik tuh kek
@CNNIndonesia Keren. Mobil listrik.,CNNIndonesia Keren Mobil listrik,cnnindonesia keren mobil listrik,"['cnnindonesia', 'keren', 'mobil', 'listrik']","['cnnindonesia', 'keren', 'mobil', 'listrik']",cnnindonesia keren mobil listrik
@kegblgnunfaedh Ya bisa pakai colokan listrik yang buat ngecas mobil di pln,kegblgnunfaedh Ya bisa pakai colokan listrik yang buat ngecas mobil di pln,kegblgnunfaedh ya bisa pakai colokan listrik yang buat ngecas mobil di pln,"['kegblgnunfaedh', 'ya', 'bisa', 'pakai', 'colokan', 'listrik', 'yang', 'buat', 'ngecas', 'mobil', 'di', 'pln']","['kegblgnunfaedh', 'ya', 'pakai', 'colokan', 'listrik', 'ngecas', 'mobil', 'pln']",kegblgnunfaedh ya pakai colok listrik ngecas mobil pln
