full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
@txtfrombrand Sebenarnya buat inisiasi mobil listrik utk mengurangi polusi sih. Tapi sayang masih jadi barang mewah. Dan pengadaannya juga dalam kondisi keuangan dalam negeri tdk baik2 saja,Sebenarnya buat inisiasi mobil listrik utk mengurangi polusi sih Tapi sayang masih jadi barang mewah Dan pengadaannya juga dalam kondisi keuangan dalam negeri tdk baik saja,sebenarnya buat inisiasi mobil listrik utk mengurangi polusi sih tapi sayang masih jadi barang mewah dan pengadaannya juga dalam kondisi keuangan dalam negeri tdk baik saja,"['sebenarnya', 'buat', 'inisiasi', 'mobil', 'listrik', 'utk', 'mengurangi', 'polusi', 'sih', 'tapi', 'sayang', 'masih', 'jadi', 'barang', 'mewah', 'dan', 'pengadaannya', 'juga', 'dalam', 'kondisi', 'keuangan', 'dalam', 'negeri', 'tdk', 'baik', 'saja']","['inisiasi', 'mobil', 'listrik', 'utk', 'mengurangi', 'polusi', 'sih', 'sayang', 'barang', 'mewah', 'pengadaannya', 'kondisi', 'keuangan', 'negeri', 'tdk']",inisiasi mobil listrik utk kurang polusi sih sayang barang mewah ada kondisi uang negeri tdk,1
@ardi_tama1 Makassar Sulawesi Selatan. listrik (2200 va) 300-400 wifi 210 bensin 200 (belum termasuk bensin mobil yg dipake cuman pas special occasions) beras 85 lauk pauk kurleb 400 uang satpam dan sampah komplek 50 toiletries 120,Makassar Sulawesi Selatan listrik  va  wifi  bensin  belum termasuk bensin mobil yg dipake cuman pas special occasions beras  lauk pauk kurleb  uang satpam dan sampah komplek  toiletries,makassar sulawesi selatan listrik  va  wifi  bensin  belum termasuk bensin mobil yg dipake cuman pas special occasions beras  lauk pauk kurleb  uang satpam dan sampah komplek  toiletries,"['makassar', 'sulawesi', 'selatan', 'listrik', 'va', 'wifi', 'bensin', 'belum', 'termasuk', 'bensin', 'mobil', 'yg', 'dipake', 'cuman', 'pas', 'special', 'occasions', 'beras', 'lauk', 'pauk', 'kurleb', 'uang', 'satpam', 'dan', 'sampah', 'komplek', 'toiletries']","['makassar', 'sulawesi', 'selatan', 'listrik', 'va', 'wifi', 'bensin', 'bensin', 'mobil', 'yg', 'dipake', 'cuman', 'pas', 'special', 'occasions', 'beras', 'lauk', 'pauk', 'kurleb', 'uang', 'satpam', 'sampah', 'komplek', 'toiletries']",makassar sulawesi selatan listrik va wifi bensin bensin mobil yg dipake cuman pas special occasions beras lauk pauk kurleb uang satpam sampah komplek toiletries,1
@txtfrombrand Mobil listrik? Halah paling fomo. Pejabat tua di rayu. Kek e-ktp ujung 2nya korupsi masih fotocopy an ktp kalau ada apa2.,Mobil listrik Halah paling fomo Pejabat tua di rayu Kek ektp ujung nya korupsi masih fotocopy an ktp kalau ada apa,mobil listrik halah paling fomo pejabat tua di rayu kek ektp ujung nya korupsi masih fotocopy an ktp kalau ada apa,"['mobil', 'listrik', 'halah', 'paling', 'fomo', 'pejabat', 'tua', 'di', 'rayu', 'kek', 'ektp', 'ujung', 'nya', 'korupsi', 'masih', 'fotocopy', 'an', 'ktp', 'kalau', 'ada', 'apa']","['mobil', 'listrik', 'halah', 'fomo', 'pejabat', 'tua', 'rayu', 'kek', 'ektp', 'ujung', 'nya', 'korupsi', 'fotocopy', 'an', 'ktp']",mobil listrik halah fomo jabat tua rayu kek ektp ujung nya korupsi fotocopy an ktp,0
@ardi_tama1 Izin nambahin sbg breadwinner. Menanggung ibu &amp; adik dgn kebutuhan pokok: - Makanan: 3.6 juta. - Buah suplemen: 700k. - BBM: 2.5 juta (1 mobil 2 motor). - Listrik air telkom wifi kuota: 1.2 juta. Di luar rekreasi skincare alat mandi dll. Dan yg jelas di luar cicilan,Izin nambahin sbg breadwinner Menanggung ibu amp adik dgn kebutuhan pokok  Makanan  juta  Buah suplemen k  BBM  juta  mobil  motor  Listrik air telkom wifi kuota  juta Di luar rekreasi skincare alat mandi dll Dan yg jelas di luar cicilan,izin nambahin sbg breadwinner menanggung ibu amp adik dgn kebutuhan pokok  makanan  juta  buah suplemen k  bbm  juta  mobil  motor  listrik air telkom wifi kuota  juta di luar rekreasi skincare alat mandi dll dan yg jelas di luar cicilan,"['izin', 'nambahin', 'sbg', 'breadwinner', 'menanggung', 'ibu', 'amp', 'adik', 'dgn', 'kebutuhan', 'pokok', 'makanan', 'juta', 'buah', 'suplemen', 'k', 'bbm', 'juta', 'mobil', 'motor', 'listrik', 'air', 'telkom', 'wifi', 'kuota', 'juta', 'di', 'luar', 'rekreasi', 'skincare', 'alat', 'mandi', 'dll', 'dan', 'yg', 'jelas', 'di', 'luar', 'cicilan']","['izin', 'nambahin', 'sbg', 'breadwinner', 'menanggung', 'amp', 'adik', 'dgn', 'kebutuhan', 'pokok', 'makanan', 'juta', 'buah', 'suplemen', 'k', 'bbm', 'juta', 'mobil', 'motor', 'listrik', 'air', 'telkom', 'wifi', 'kuota', 'juta', 'rekreasi', 'skincare', 'alat', 'mandi', 'dll', 'yg', 'cicilan']",izin nambahin sbg breadwinner tanggung amp adik dgn butuh pokok makan juta buah suplemen k bbm juta mobil motor listrik air telkom wifi kuota juta rekreasi skincare alat mandi dll yg cicil,0
@afkhbgt Gue malah lebih setuju dikasih mobil listrik biar gadipake ke luar kota. Minusnya mehong semoga bisa tambah murah.,Gue malah lebih setuju dikasih mobil listrik biar gadipake ke luar kota Minusnya mehong semoga bisa tambah murah,gue malah lebih setuju dikasih mobil listrik biar gadipake ke luar kota minusnya mehong semoga bisa tambah murah,"['gue', 'malah', 'lebih', 'setuju', 'dikasih', 'mobil', 'listrik', 'biar', 'gadipake', 'ke', 'luar', 'kota', 'minusnya', 'mehong', 'semoga', 'bisa', 'tambah', 'murah']","['gue', 'setuju', 'dikasih', 'mobil', 'listrik', 'biar', 'gadipake', 'kota', 'minusnya', 'mehong', 'semoga', 'murah']",gue tuju kasih mobil listrik biar gadipake kota minus mehong moga murah,1
@ninininiam @castellan____ Untuk harga segitu.. Mending coba mobil listrik BYD fitur ok peforma gak kalah jauh sama tesla Dan Anda Terlihat Sukses,Untuk harga segitu Mending coba mobil listrik BYD fitur ok peforma gak kalah jauh sama tesla Dan Anda Terlihat Sukses,untuk harga segitu mending coba mobil listrik byd fitur ok peforma gak kalah jauh sama tesla dan anda terlihat sukses,"['untuk', 'harga', 'segitu', 'mending', 'coba', 'mobil', 'listrik', 'byd', 'fitur', 'ok', 'peforma', 'gak', 'kalah', 'jauh', 'sama', 'tesla', 'dan', 'anda', 'terlihat', 'sukses']","['harga', 'segitu', 'mending', 'coba', 'mobil', 'listrik', 'byd', 'fitur', 'ok', 'peforma', 'gak', 'kalah', 'tesla', 'sukses']",harga segitu mending coba mobil listrik byd fitur ok forma gak kalah tesla sukses,1
Ioniq 5 N suaranya kek apa yee wkwkwkwk. Alias maksa bener mobil listrik dikasi suara suara begituan. Cuman siapalah gw beli aja ga mampu. Tapi mobil elektrik klo dikasi suara ala ala spaceship si keren.,Ioniq  N suaranya kek apa yee wkwkwkwk Alias maksa bener mobil listrik dikasi suara suara begituan Cuman siapalah gw beli aja ga mampu Tapi mobil elektrik klo dikasi suara ala ala spaceship si keren,ioniq  n suaranya kek apa yee wkwkwkwk alias maksa bener mobil listrik dikasi suara suara begituan cuman siapalah gw beli aja ga mampu tapi mobil elektrik klo dikasi suara ala ala spaceship si keren,"['ioniq', 'n', 'suaranya', 'kek', 'apa', 'yee', 'wkwkwkwk', 'alias', 'maksa', 'bener', 'mobil', 'listrik', 'dikasi', 'suara', 'suara', 'begituan', 'cuman', 'siapalah', 'gw', 'beli', 'aja', 'ga', 'mampu', 'tapi', 'mobil', 'elektrik', 'klo', 'dikasi', 'suara', 'ala', 'ala', 'spaceship', 'si', 'keren']","['ioniq', 'n', 'suaranya', 'kek', 'yee', 'wkwkwkwk', 'alias', 'maksa', 'bener', 'mobil', 'listrik', 'dikasi', 'suara', 'suara', 'begituan', 'cuman', 'siapalah', 'gw', 'beli', 'aja', 'ga', 'mobil', 'elektrik', 'klo', 'dikasi', 'suara', 'ala', 'ala', 'spaceship', 'si', 'keren']",ioniq n suara kek yee wkwkwkwk alias maksa bener mobil listrik kasi suara suara begitu cuman siapa gw beli aja ga mobil elektrik klo kasi suara ala ala spaceship si keren,0
@txtfrombrand Pejabat: ini mobil listrik bukan mobil mewah.,Pejabat ini mobil listrik bukan mobil mewah,pejabat ini mobil listrik bukan mobil mewah,"['pejabat', 'ini', 'mobil', 'listrik', 'bukan', 'mobil', 'mewah']","['pejabat', 'mobil', 'listrik', 'mobil', 'mewah']",jabat mobil listrik mobil mewah,1
@DS_yantie mobil listrik kenain pajak.....ngapa motor...loe naekin,mobil listrik kenain pajakngapa motorloe naekin,mobil listrik kenain pajakngapa motorloe naekin,"['mobil', 'listrik', 'kenain', 'pajakngapa', 'motorloe', 'naekin']","['mobil', 'listrik', 'kenain', 'pajakngapa', 'motorloe', 'naekin']",mobil listrik kenain pajakngapa motorloe naekin,0
Sepeda Listrik .. juga Mobil jadi milik pribadi sekarang .. mirip Rakyat Indonesia kalo rumah biarin Musyawarah Nasional,Sepeda Listrik  juga Mobil jadi milik pribadi sekarang  mirip Rakyat Indonesia kalo rumah biarin Musyawarah Nasional,sepeda listrik  juga mobil jadi milik pribadi sekarang  mirip rakyat indonesia kalo rumah biarin musyawarah nasional,"['sepeda', 'listrik', 'juga', 'mobil', 'jadi', 'milik', 'pribadi', 'sekarang', 'mirip', 'rakyat', 'indonesia', 'kalo', 'rumah', 'biarin', 'musyawarah', 'nasional']","['sepeda', 'listrik', 'mobil', 'milik', 'pribadi', 'rakyat', 'indonesia', 'kalo', 'rumah', 'biarin', 'musyawarah', 'nasional']",sepeda listrik mobil milik pribadi rakyat indonesia kalo rumah biarin musyawarah nasional,1
@ShofiaWin @sbyfess Pengeluaran wajib: (suami istri 2 anak tanpa ART) Cicilan rumah 4 5 Asuransi sekeluarga 6 4 Asuransi pendidikan 500rb Uang sekolah anak 1 750 Bensin anter jemput anak 1 8 Uang les anak 1 7 Listrik+ipl+air 800-1jt Laundry 300-500rb Nabung buat pajak mobil 200rb/bln Blm jajan dll,Pengeluaran wajib suami istri  anak tanpa ART Cicilan rumah   Asuransi sekeluarga   Asuransi pendidikan rb Uang sekolah anak   Bensin anter jemput anak   Uang les anak   Listrikiplair jt Laundry rb Nabung buat pajak mobil rbbln Blm jajan dll,pengeluaran wajib suami istri  anak tanpa art cicilan rumah   asuransi sekeluarga   asuransi pendidikan rb uang sekolah anak   bensin anter jemput anak   uang les anak   listrikiplair jt laundry rb nabung buat pajak mobil rbbln blm jajan dll,"['pengeluaran', 'wajib', 'suami', 'istri', 'anak', 'tanpa', 'art', 'cicilan', 'rumah', 'asuransi', 'sekeluarga', 'asuransi', 'pendidikan', 'rb', 'uang', 'sekolah', 'anak', 'bensin', 'anter', 'jemput', 'anak', 'uang', 'les', 'anak', 'listrikiplair', 'jt', 'laundry', 'rb', 'nabung', 'buat', 'pajak', 'mobil', 'rbbln', 'blm', 'jajan', 'dll']","['pengeluaran', 'wajib', 'suami', 'istri', 'anak', 'art', 'cicilan', 'rumah', 'asuransi', 'sekeluarga', 'asuransi', 'pendidikan', 'rb', 'uang', 'sekolah', 'anak', 'bensin', 'anter', 'jemput', 'anak', 'uang', 'les', 'anak', 'listrikiplair', 'jt', 'laundry', 'rb', 'nabung', 'pajak', 'mobil', 'rbbln', 'blm', 'jajan', 'dll']",keluar wajib suami istri anak art cicil rumah asuransi keluarga asuransi didik rb uang sekolah anak bensin anter jemput anak uang les anak listrikiplair jt laundry rb nabung pajak mobil rbbln blm jajan dll,0
@nambalbancok @sylvkartika Alhamdulillah pajak yg gue bayarkan bisa bantuin mereka2 yg miskin moral buat nikmatin mobil listrik terbaru...asyulah gue butuh transportasi umum yg memadai bukan buat bayarin mobil pejabat yg useless...,Alhamdulillah pajak yg gue bayarkan bisa bantuin mereka yg miskin moral buat nikmatin mobil listrik terbaruasyulah gue butuh transportasi umum yg memadai bukan buat bayarin mobil pejabat yg useless,alhamdulillah pajak yg gue bayarkan bisa bantuin mereka yg miskin moral buat nikmatin mobil listrik terbaruasyulah gue butuh transportasi umum yg memadai bukan buat bayarin mobil pejabat yg useless,"['alhamdulillah', 'pajak', 'yg', 'gue', 'bayarkan', 'bisa', 'bantuin', 'mereka', 'yg', 'miskin', 'moral', 'buat', 'nikmatin', 'mobil', 'listrik', 'terbaruasyulah', 'gue', 'butuh', 'transportasi', 'umum', 'yg', 'memadai', 'bukan', 'buat', 'bayarin', 'mobil', 'pejabat', 'yg', 'useless']","['alhamdulillah', 'pajak', 'yg', 'gue', 'bayarkan', 'bantuin', 'yg', 'miskin', 'moral', 'nikmatin', 'mobil', 'listrik', 'terbaruasyulah', 'gue', 'butuh', 'transportasi', 'yg', 'memadai', 'bayarin', 'mobil', 'pejabat', 'yg', 'useless']",alhamdulillah pajak yg gue bayar bantuin yg miskin moral nikmatin mobil listrik terbaruasyulah gue butuh transportasi yg pada bayarin mobil jabat yg useless,0
@CutSarina5 Ini orang napa ngga mati saja ya....mobil listrik 1.2 Milyar pajaknya 425.000 wasu tenan,Ini orang napa ngga mati saja yamobil listrik  Milyar pajaknya  wasu tenan,ini orang napa ngga mati saja yamobil listrik  milyar pajaknya  wasu tenan,"['ini', 'orang', 'napa', 'ngga', 'mati', 'saja', 'yamobil', 'listrik', 'milyar', 'pajaknya', 'wasu', 'tenan']","['orang', 'napa', 'ngga', 'mati', 'yamobil', 'listrik', 'milyar', 'pajaknya', 'wasu', 'tenan']",orang napa ngga mati yamobil listrik milyar pajak wasu tenan,0
@merkremont @txtfrombrand Hyundai kek gitu ribet jg servisnya sih mahal built in Hyundai emang bagus cuma yhaaaa mobil listrik bisa kebakar angus,Hyundai kek gitu ribet jg servisnya sih mahal built in Hyundai emang bagus cuma yhaaaa mobil listrik bisa kebakar angus,hyundai kek gitu ribet jg servisnya sih mahal built in hyundai emang bagus cuma yhaaaa mobil listrik bisa kebakar angus,"['hyundai', 'kek', 'gitu', 'ribet', 'jg', 'servisnya', 'sih', 'mahal', 'built', 'in', 'hyundai', 'emang', 'bagus', 'cuma', 'yhaaaa', 'mobil', 'listrik', 'bisa', 'kebakar', 'angus']","['hyundai', 'kek', 'gitu', 'ribet', 'jg', 'servisnya', 'sih', 'mahal', 'built', 'in', 'hyundai', 'emang', 'bagus', 'yhaaaa', 'mobil', 'listrik', 'kebakar', 'angus']",hyundai kek gitu ribet jg servis sih mahal built in hyundai emang bagus yhaaaa mobil listrik bakar angus,0
@Noopaaaw Untung ketahan tiang listrik sama pembatas jalan dan jurang yg tinggi ditambah untuk bapakku udh selesai pipisnya Terus dia lari sama orang2 situ buat nahan mobil nya,Untung ketahan tiang listrik sama pembatas jalan dan jurang yg tinggi ditambah untuk bapakku udh selesai pipisnya Terus dia lari sama orang situ buat nahan mobil nya,untung ketahan tiang listrik sama pembatas jalan dan jurang yg tinggi ditambah untuk bapakku udh selesai pipisnya terus dia lari sama orang situ buat nahan mobil nya,"['untung', 'ketahan', 'tiang', 'listrik', 'sama', 'pembatas', 'jalan', 'dan', 'jurang', 'yg', 'tinggi', 'ditambah', 'untuk', 'bapakku', 'udh', 'selesai', 'pipisnya', 'terus', 'dia', 'lari', 'sama', 'orang', 'situ', 'buat', 'nahan', 'mobil', 'nya']","['untung', 'ketahan', 'tiang', 'listrik', 'pembatas', 'jalan', 'jurang', 'yg', 'ditambah', 'bapakku', 'udh', 'selesai', 'pipisnya', 'lari', 'orang', 'situ', 'nahan', 'mobil', 'nya']",untung tahan tiang listrik batas jalan jurang yg tambah bapak udh selesai pipis lari orang situ nahan mobil nya,1
@dr_koko28 @jokowi Kompleks pastinya permasalahannya sepertinya mirip dg mobil listrik jaman pak @DahlanIskanNote dulu.,Kompleks pastinya permasalahannya sepertinya mirip dg mobil listrik jaman pak  dulu,kompleks pastinya permasalahannya sepertinya mirip dg mobil listrik jaman pak  dulu,"['kompleks', 'pastinya', 'permasalahannya', 'sepertinya', 'mirip', 'dg', 'mobil', 'listrik', 'jaman', 'pak', 'dulu']","['kompleks', 'pastinya', 'permasalahannya', 'dg', 'mobil', 'listrik', 'jaman']",kompleks pasti masalah dg mobil listrik jaman,1
@18fesss Lagian ngews gak pake kondom emang lu ngarepin apa? Tiap crot dapet mobil listrik?,Lagian ngews gak pake kondom emang lu ngarepin apa Tiap crot dapet mobil listrik,lagian ngews gak pake kondom emang lu ngarepin apa tiap crot dapet mobil listrik,"['lagian', 'ngews', 'gak', 'pake', 'kondom', 'emang', 'lu', 'ngarepin', 'apa', 'tiap', 'crot', 'dapet', 'mobil', 'listrik']","['ngews', 'gak', 'pake', 'kondom', 'emang', 'lu', 'ngarepin', 'crot', 'dapet', 'mobil', 'listrik']",ngews gak pake kondom emang lu ngarepin crot dapet mobil listrik,0
bapak bapak random bgt??? tbtb beli mobil listrik gegara tangannya sakit,bapak bapak random bgt tbtb beli mobil listrik gegara tangannya sakit,bapak bapak random bgt tbtb beli mobil listrik gegara tangannya sakit,"['bapak', 'bapak', 'random', 'bgt', 'tbtb', 'beli', 'mobil', 'listrik', 'gegara', 'tangannya', 'sakit']","['random', 'bgt', 'tbtb', 'beli', 'mobil', 'listrik', 'gegara', 'tangannya', 'sakit']",random bgt tbtb beli mobil listrik gegara tangan sakit,1
@Hasanudin500 produksi listrik memang berlebih warga dipaksa harus konsumsi semua makanya kemarin rame kompor listrik motor listrik dan mobil listrik,produksi listrik memang berlebih warga dipaksa harus konsumsi semua makanya kemarin rame kompor listrik motor listrik dan mobil listrik,produksi listrik memang berlebih warga dipaksa harus konsumsi semua makanya kemarin rame kompor listrik motor listrik dan mobil listrik,"['produksi', 'listrik', 'memang', 'berlebih', 'warga', 'dipaksa', 'harus', 'konsumsi', 'semua', 'makanya', 'kemarin', 'rame', 'kompor', 'listrik', 'motor', 'listrik', 'dan', 'mobil', 'listrik']","['produksi', 'listrik', 'berlebih', 'warga', 'dipaksa', 'konsumsi', 'kemarin', 'rame', 'kompor', 'listrik', 'motor', 'listrik', 'mobil', 'listrik']",produksi listrik lebih warga paksa konsumsi kemarin rame kompor listrik motor listrik mobil listrik,0
@infobdg Jalur disabilitas yg sudah didesign sedemikian rupa kalah dengan tiang listrik tiang telpon terkadang terhadang road barrier beton ataupun mobil parkir.,Jalur disabilitas yg sudah didesign sedemikian rupa kalah dengan tiang listrik tiang telpon terkadang terhadang road barrier beton ataupun mobil parkir,jalur disabilitas yg sudah didesign sedemikian rupa kalah dengan tiang listrik tiang telpon terkadang terhadang road barrier beton ataupun mobil parkir,"['jalur', 'disabilitas', 'yg', 'sudah', 'didesign', 'sedemikian', 'rupa', 'kalah', 'dengan', 'tiang', 'listrik', 'tiang', 'telpon', 'terkadang', 'terhadang', 'road', 'barrier', 'beton', 'ataupun', 'mobil', 'parkir']","['jalur', 'disabilitas', 'yg', 'didesign', 'rupa', 'kalah', 'tiang', 'listrik', 'tiang', 'telpon', 'terkadang', 'terhadang', 'road', 'barrier', 'beton', 'mobil', 'parkir']",jalur disabilitas yg didesign rupa kalah tiang listrik tiang telpon terkadang terhadang road barrier beton mobil parkir,1
@convomf Yang mana saja asal ada jacuzzi kolam renang halaman belakang 1000m2 halaman depan bisa muat minimum 10 mobil jika lagi ada party. Daya listrik 10 000 ribu watt,Yang mana saja asal ada jacuzzi kolam renang halaman belakang m halaman depan bisa muat minimum  mobil jika lagi ada party Daya listrik   ribu watt,yang mana saja asal ada jacuzzi kolam renang halaman belakang m halaman depan bisa muat minimum  mobil jika lagi ada party daya listrik   ribu watt,"['yang', 'mana', 'saja', 'asal', 'ada', 'jacuzzi', 'kolam', 'renang', 'halaman', 'belakang', 'm', 'halaman', 'depan', 'bisa', 'muat', 'minimum', 'mobil', 'jika', 'lagi', 'ada', 'party', 'daya', 'listrik', 'ribu', 'watt']","['jacuzzi', 'kolam', 'renang', 'halaman', 'm', 'halaman', 'muat', 'minimum', 'mobil', 'party', 'daya', 'listrik', 'ribu', 'watt']",jacuzzi kolam renang halaman m halaman muat minimum mobil party daya listrik ribu watt,1
@jokowi Beras sudah naik pak sebelumnya minyak goreng telur juga belum turun BBM juga mau naik lalu Listrik BPJS benar-benar seperti bapak katakan meroket pak kapan saya bisa nyicil mobil esemka nya pak? saya sudah pesen 10 tahun yang lalu masih inden,Beras sudah naik pak sebelumnya minyak goreng telur juga belum turun BBM juga mau naik lalu Listrik BPJS benarbenar seperti bapak katakan meroket pak kapan saya bisa nyicil mobil esemka nya pak saya sudah pesen  tahun yang lalu masih inden,beras sudah naik pak sebelumnya minyak goreng telur juga belum turun bbm juga mau naik lalu listrik bpjs benarbenar seperti bapak katakan meroket pak kapan saya bisa nyicil mobil esemka nya pak saya sudah pesen  tahun yang lalu masih inden,"['beras', 'sudah', 'naik', 'pak', 'sebelumnya', 'minyak', 'goreng', 'telur', 'juga', 'belum', 'turun', 'bbm', 'juga', 'mau', 'naik', 'lalu', 'listrik', 'bpjs', 'benarbenar', 'seperti', 'bapak', 'katakan', 'meroket', 'pak', 'kapan', 'saya', 'bisa', 'nyicil', 'mobil', 'esemka', 'nya', 'pak', 'saya', 'sudah', 'pesen', 'tahun', 'yang', 'lalu', 'masih', 'inden']","['beras', 'minyak', 'goreng', 'telur', 'turun', 'bbm', 'listrik', 'bpjs', 'benarbenar', 'meroket', 'nyicil', 'mobil', 'esemka', 'nya', 'pesen', 'inden']",beras minyak goreng telur turun bbm listrik bpjs benarbenar roket nyicil mobil esemka nya sen inden,0
